learning_rate,epochs,reg_l1,reg_l2,batch_size,threshold,acc,prec,rec,f1,log_loss,overall
0.01,1000,0.01,0.0,16,0.4,0.7239024390243902,0.6810730253353204,0.8688212927756654,0.7635756056808688,0.5476131534127933,0.6185073710687387
0.01,1000,0.01,0.0,32,0.4,0.7258536585365853,0.6820208023774146,0.8726235741444867,0.7656380316930775,0.5476361185054405,0.6200672752060432
0.01,1000,0.01,0.0,64,0.4,0.7278048780487805,0.684053651266766,0.8726235741444867,0.7669172932330827,0.5476607620979351,0.6210774549985736
0.01,1000,0.01,0.001,16,0.4,0.7278048780487805,0.682962962962963,0.876425855513308,0.7676935886761033,0.5482397872772677,0.621414894215198
0.01,1000,0.01,0.001,32,0.4,0.7239024390243902,0.6810730253353204,0.8688212927756654,0.7635756056808688,0.5480882292769327,0.6183360236704286
0.01,1000,0.01,0.001,64,0.4,0.7278048780487805,0.684053651266766,0.8726235741444867,0.7669172932330827,0.548129801934801,0.6209082846369172
0.01,1000,0.01,0.01,16,0.4,0.7258536585365853,0.6783114992721979,0.8859315589353612,0.7683429513602638,0.5528124154103453,0.6201308877517088
0.01,1000,0.01,0.01,32,0.4,0.7219512195121951,0.6754002911208151,0.8821292775665399,0.765045342126958,0.5528584002541087,0.6175519502276107
0.01,1000,0.01,0.01,64,0.4,0.7239024390243902,0.6773722627737226,0.8821292775665399,0.7663088356729976,0.5528567258438042,0.6185555047873921
0.01,1000,0.01,0.1,16,0.4,0.6819512195121952,0.62531328320802,0.9486692015209125,0.7537764350453172,0.5899645106714413,0.5953151100963565
0.01,1000,0.01,0.1,32,0.4,0.6829268292682927,0.6257822277847309,0.9505703422053232,0.7547169811320755,0.5898762802184792,0.5961073705087003
0.01,1000,0.01,0.1,64,0.4,0.6848780487804879,0.6267166042446941,0.9543726235741445,0.7565938206480783,0.58989667377912,0.5976191253896455
0.01,1000,0.1,0.0,16,0.5,0.686829268292683,0.6589147286821705,0.8079847908745247,0.7258753202391118,0.6512804819909872,0.5525741042722504
0.01,1000,0.1,0.0,32,0.5,0.6848780487804879,0.6583463338533542,0.8022813688212928,0.7232219365895458,0.6510966513525348,0.5507151860468963
0.01,1000,0.1,0.0,64,0.5,0.6819512195121952,0.65527950310559,0.8022813688212928,0.7213675213675214,0.6511052796480942,0.5491960797017897
0.01,1000,0.1,0.001,16,0.5,0.6897560975609756,0.6630094043887147,0.8041825095057035,0.7268041237113402,0.6513439686985946,0.5534710244769803
0.01,1000,0.1,0.001,32,0.5,0.6829268292682927,0.656298600311042,0.8022813688212928,0.7219846022241232,0.6515500439718958,0.549540095999367
0.01,1000,0.1,0.001,64,0.5,0.6819512195121952,0.65527950310559,0.8022813688212928,0.7213675213675214,0.6514954525066161,0.54905535458977
0.01,1000,0.1,0.01,16,0.5,0.6829268292682927,0.6558139534883721,0.8041825095057035,0.7224594363791631,0.6535906205395665,0.5491110638525715
0.01,1000,0.1,0.01,32,0.5,0.6829268292682927,0.6543778801843319,0.8098859315589354,0.723874256584537,0.6538720917985376,0.5499315482537239
0.01,1000,0.1,0.01,64,0.5,0.6809756097560976,0.6533127889060092,0.8060836501901141,0.7217021276595744,0.6540892057887052,0.5482341653154358
0.01,1000,0.1,0.1,16,0.5,0.6604878048780488,0.6236111111111111,0.8536121673003803,0.7207062600321027,0.6688073321372,0.5407925277108832
0.01,1000,0.1,0.1,32,0.5,0.6614634146341464,0.6248256624825662,0.8517110266159695,0.7208366854384554,0.6688277348270236,0.5409218559826581
0.01,1000,0.1,0.1,64,0.5,0.6624390243902439,0.6256983240223464,0.8517110266159695,0.7214170692431562,0.6687919323822785,0.5414007387075752
0.1,100,0.0,0.0,16,0.4,0.7219512195121951,0.6856702619414484,0.8460076045627376,0.7574468085106383,0.5437043570311999,0.6155896832275305
0.1,100,0.0,0.0,32,0.4,0.7209756097560975,0.6846153846153846,0.8460076045627376,0.7568027210884354,0.5440591166345736,0.6149433919632287
0.1,100,0.0,0.0,64,0.4,0.7209756097560975,0.6846153846153846,0.8460076045627376,0.7568027210884354,0.5441173841680116,0.6149223763928447
0.1,100,0.0,0.001,16,0.4,0.7229268292682927,0.6861538461538461,0.8479087452471483,0.7585034013605442,0.5438267392554578,0.6163379207915554
0.1,100,0.0,0.001,32,0.4,0.7229268292682927,0.6855828220858896,0.8498098859315589,0.7589134125636672,0.5446256485917619,0.6163232442470048
0.1,100,0.0,0.001,64,0.4,0.7229268292682927,0.6855828220858896,0.8498098859315589,0.7589134125636672,0.5443136172740559,0.6164357857556689
0.1,100,0.0,0.01,16,0.4,0.72,0.6813353566009105,0.8536121673003803,0.7578059071729958,0.5468629572507668,0.6145212540905994
0.1,100,0.0,0.01,32,0.4,0.7151219512195122,0.6778115501519757,0.8479087452471483,0.7533783783783784,0.5471052440507356,0.6110350034859032
0.1,100,0.0,0.01,64,0.4,0.7180487804878048,0.6787330316742082,0.8555133079847909,0.7569386038687973,0.5472460361574418,0.6136382849453094
0.1,100,0.0,0.1,16,0.4,0.6897560975609756,0.6361256544502618,0.9239543726235742,0.7534883720930232,0.5830824430578782,0.5973512571837352
0.1,100,0.0,0.1,32,0.4,0.6907317073170731,0.6355382619974059,0.9315589353612167,0.7555898226676947,0.5824784348169048,0.5992640171343698
0.1,100,0.0,0.1,64,0.4,0.6907317073170731,0.6355382619974059,0.9315589353612167,0.7555898226676947,0.5827597748127309,0.5991625451801743
0.1,100,0.001,0.0,16,0.4,0.7248780487804878,0.6865443425076453,0.8536121673003803,0.7610169491525424,0.544255343702575,0.6180380168675391
0.1,100,0.001,0.0,32,0.4,0.7219512195121951,0.6845329249617151,0.8498098859315589,0.7582697201017812,0.5440505663565349,0.6160134173155002
0.1,100,0.001,0.0,64,0.4,0.7239024390243902,0.6860643185298622,0.8517110266159695,0.7599660729431722,0.5442896016023756,0.6172354245280252
0.1,100,0.001,0.001,16,0.4,0.7268292682926829,0.6880733944954128,0.8555133079847909,0.7627118644067796,0.5441864267476334,0.6193702666454245
0.1,100,0.001,0.001,32,0.4,0.7239024390243902,0.6854961832061068,0.8536121673003803,0.7603725656223539,0.5445026139703498,0.6174317637640001
0.1,100,0.001,0.001,64,0.4,0.7239024390243902,0.6860643185298622,0.8517110266159695,0.7599660729431722,0.5444619945251271,0.6171732469243407
0.1,100,0.001,0.01,16,0.4,0.72,0.6796992481203008,0.8593155893536122,0.7590260285474392,0.5474064203647935,0.615158563161195
0.1,100,0.001,0.01,32,0.4,0.7180487804878048,0.6787330316742082,0.8555133079847909,0.7569386038687973,0.5475354176413301,0.6135339126373767
0.1,100,0.001,0.01,64,0.4,0.7190243902439024,0.6792168674698795,0.8574144486692015,0.7579831932773109,0.5477774133843425,0.6142360582001256
0.1,100,0.001,0.1,16,0.4,0.6780487804878049,0.625,0.9315589353612167,0.7480916030534351,0.5836438098539706,0.592959050610246
0.1,100,0.001,0.1,32,0.4,0.6897560975609756,0.6343669250645995,0.9334600760456274,0.7553846153846154,0.5830644019028149,0.5989059346140441
0.1,100,0.001,0.1,64,0.4,0.6917073170731707,0.6363636363636364,0.9315589353612167,0.7561728395061729,0.5832278323163858,0.5994508996666111
0.1,100,0.01,0.0,16,0.4,0.7297560975609756,0.6844444444444444,0.8783269961977186,0.7693588676103247,0.5475966487160635,0.6229373274777541
0.1,100,0.01,0.0,32,0.4,0.7278048780487805,0.682962962962963,0.876425855513308,0.7676935886761033,0.5477177899354732,0.6216031649592891
0.1,100,0.01,0.0,64,0.4,0.7258536585365853,0.6820208023774146,0.8726235741444867,0.7656380316930775,0.5476386490519518,0.6200663625043176
0.1,100,0.01,0.001,16,0.4,0.7336585365853658,0.6863033873343152,0.8859315589353612,0.7734439834024897,0.5482325940727149,0.625827076464995
0.1,100,0.01,0.001,32,0.4,0.7268292682926829,0.6824925816023739,0.8745247148288974,0.7666666666666667,0.548353447272814,0.6205915806966644
0.1,100,0.01,0.001,64,0.4,0.7278048780487805,0.684053651266766,0.8726235741444867,0.7669172932330827,0.5481432864057816,0.6209034211420639
0.1,100,0.01,0.01,16,0.4,0.7336585365853658,0.6857562408223201,0.8878326996197718,0.7738193869096934,0.5531102709891803,0.6243374190674477
0.1,100,0.01,0.01,32,0.4,0.7258536585365853,0.6772793053545586,0.8897338403041825,0.7691043549712407,0.552789222369341,0.6206935071975583
0.1,100,0.01,0.01,64,0.4,0.7209756097560975,0.6744186046511628,0.8821292775665399,0.7644151565074135,0.5529293934547072,0.6170261196807695
0.1,100,0.01,0.1,16,0.4,0.6819512195121952,0.62531328320802,0.9486692015209125,0.7537764350453172,0.590908251228603,0.5949747276409307
0.1,100,0.01,0.1,32,0.4,0.68,0.6231343283582089,0.9524714828897338,0.7533834586466165,0.5901044437707498,0.5950082641081058
0.1,100,0.01,0.1,64,0.4,0.6848780487804879,0.6267166042446941,0.9543726235741445,0.7565938206480783,0.5899131844143229,0.5976131704367632
0.1,100,0.1,0.0,16,0.5,0.7053658536585365,0.678343949044586,0.8098859315589354,0.7383015597920277,0.6489677070796236,0.5634663243643313
0.1,100,0.1,0.0,32,0.5,0.7014634146341463,0.6724137931034483,0.8155893536121673,0.7371134020618557,0.6498225065977623,0.5619450974414438
0.1,100,0.1,0.0,64,0.5,0.7024390243902439,0.6740157480314961,0.8136882129277566,0.7372954349698536,0.6497675791159142,0.5621919779162236
0.1,100,0.1,0.001,16,0.5,0.688780487804878,0.6575342465753424,0.8212927756653993,0.7303465765004227,0.6508458075793924,0.5558614782161753
0.1,100,0.1,0.001,32,0.5,0.6985365853658536,0.6708661417322834,0.8098859315589354,0.7338501291989664,0.650457195707707,0.5592962955454039
0.1,100,0.1,0.001,64,0.5,0.686829268292683,0.6599063962558502,0.8041825095057035,0.7249357326478149,0.6509435539306037,0.5520887197943019
0.1,100,0.1,0.01,16,0.5,0.6682926829268293,0.6332378223495702,0.8403041825095057,0.7222222222222222,0.6536450960717046,0.5477400151899102
0.1,100,0.1,0.01,32,0.5,0.6907317073170731,0.6610169491525424,0.8155893536121673,0.7302127659574468,0.6531304045635041,0.5551377415298637
0.1,100,0.1,0.01,64,0.5,0.6936585365853658,0.6640866873065016,0.8155893536121673,0.7320819112627986,0.6527358991023646,0.5568002876453348
0.1,100,0.1,0.1,16,0.5,0.6907317073170731,0.6478076379066479,0.870722433460076,0.7429034874290349,0.6674983173247574,0.5587563925036219
0.1,100,0.1,0.1,32,0.5,0.6741463414634147,0.6367521367521367,0.8498098859315589,0.7280130293159609,0.6660420532268382,0.547723226985198
0.1,100,0.1,0.1,64,0.5,0.6780487804878049,0.64,0.8517110266159695,0.7308319738988581,0.6671744315731125,0.54953965358067
0.1,200,0.0,0.0,16,0.4,0.7258536585365853,0.6875957120980092,0.8536121673003803,0.7616624257845632,0.5437846242963377,0.6187257775452888
0.1,200,0.0,0.0,32,0.4,0.7229268292682927,0.6861538461538461,0.8479087452471483,0.7585034013605442,0.5442106717296424,0.6161994464224197
0.1,200,0.0,0.0,64,0.4,0.72,0.6835637480798771,0.8460076045627376,0.756159728122345,0.5441731761339778,0.6143848366826508
0.1,200,0.0,0.001,16,0.4,0.7239024390243902,0.687211093990755,0.8479087452471483,0.7591489361702127,0.5444681987939354,0.6166257379009957
0.1,200,0.0,0.001,32,0.4,0.7239024390243902,0.6860643185298622,0.8517110266159695,0.7599660729431722,0.5442361409452412,0.6172547063842578
0.1,200,0.0,0.001,64,0.4,0.7229268292682927,0.6855828220858896,0.8498098859315589,0.7589134125636672,0.5444097385258801,0.6164011173423363
0.1,200,0.0,0.01,16,0.4,0.7190243902439024,0.6776119402985075,0.8631178707224335,0.7591973244147158,0.5470102777360576,0.6153508045570546
0.1,200,0.0,0.01,32,0.4,0.72,0.6796992481203008,0.8593155893536122,0.7590260285474392,0.5470490519411231,0.6152874565743449
0.1,200,0.0,0.01,64,0.4,0.7151219512195122,0.6772727272727272,0.8498098859315589,0.7537942664418212,0.5472204958882445,0.6112748137149691
0.1,200,0.0,0.1,16,0.4,0.686829268292683,0.631578947368421,0.935361216730038,0.7540229885057471,0.5834207776522689,0.5977255436859015
0.1,200,0.0,0.1,32,0.4,0.688780487804878,0.6338939197930142,0.9315589353612167,0.7544264819091608,0.5828817842867714,0.5982061530070484
0.1,200,0.0,0.1,64,0.4,0.6917073170731707,0.6363636363636364,0.9315589353612167,0.7561728395061729,0.5827392710810483,0.5996271108844592
0.1,200,0.001,0.0,16,0.4,0.7248780487804878,0.6871165644171779,0.8517110266159695,0.7606112054329371,0.5440644509626462,0.6178347042191918
0.1,200,0.001,0.0,32,0.4,0.7209756097560975,0.6846153846153846,0.8460076045627376,0.7568027210884354,0.5442869614138125,0.6148612143299536
0.1,200,0.001,0.0,64,0.4,0.7219512195121951,0.685099846390169,0.8479087452471483,0.7578589634664401,0.5442744018418668,0.6156582097535283
0.1,200,0.001,0.001,16,0.4,0.7248780487804878,0.6854103343465046,0.8574144486692015,0.7618243243243243,0.5445129090322665,0.6184905041776169
0.1,200,0.001,0.001,32,0.4,0.7239024390243902,0.6854961832061068,0.8536121673003803,0.7603725656223539,0.5445292167929218,0.6174221688239505
0.1,200,0.001,0.001,64,0.4,0.7229268292682927,0.6855828220858896,0.8498098859315589,0.7589134125636672,0.5444920281311001,0.6163714376409943
0.1,200,0.001,0.01,16,0.4,0.7180487804878048,0.6792738275340393,0.8536121673003803,0.7565290648694187,0.5474195049858348,0.6132963226101515
0.1,200,0.001,0.01,32,0.4,0.7180487804878048,0.6792738275340393,0.8536121673003803,0.7565290648694187,0.5474226283350844,0.6132951961000332
0.1,200,0.001,0.01,64,0.4,0.7209756097560975,0.6801801801801802,0.8612167300380228,0.7600671140939598,0.5476472354329769,0.6158596778497175
0.1,200,0.001,0.1,16,0.4,0.686829268292683,0.6302414231257941,0.9429657794676806,0.7555217060167555,0.5836896741229031,0.5988764187246004
0.1,200,0.001,0.1,32,0.4,0.688780487804878,0.6338939197930142,0.9315589353612167,0.7544264819091608,0.5834842148121835,0.5979888721241753
0.1,200,0.001,0.1,64,0.4,0.6897560975609756,0.6347150259067358,0.9315589353612167,0.7550077041602465,0.5833570397445752,0.5984906090829464
0.1,200,0.01,0.0,16,0.4,0.7239024390243902,0.6784140969162996,0.8783269961977186,0.7655343827671914,0.5483236667386445,0.6196348716569002
0.1,200,0.01,0.0,32,0.4,0.7268292682926829,0.6841317365269461,0.8688212927756654,0.7654941373534339,0.5474840232849744,0.6200843444642073
0.1,200,0.01,0.0,64,0.4,0.7258536585365853,0.6820208023774146,0.8726235741444867,0.7656380316930775,0.5476273186915973,0.6200704490679914
0.1,200,0.01,0.001,16,0.4,0.728780487804878,0.6861861861861862,0.8688212927756654,0.7667785234899329,0.5471547822117109,0.621227762472923
0.1,200,0.01,0.001,32,0.4,0.7297560975609756,0.6838995568685377,0.8802281368821293,0.769742310889443,0.5479805569581024,0.6230709162557775
0.1,200,0.01,0.001,64,0.4,0.7239024390243902,0.6810730253353204,0.8688212927756654,0.7635756056808688,0.5480880302639992,0.6183360954491717
0.1,200,0.01,0.01,16,0.4,0.7268292682926829,0.6793002915451894,0.8859315589353612,0.768976897689769,0.55269420084984,0.6206761111421485
0.1,200,0.01,0.01,32,0.4,0.7248780487804878,0.6778425655976676,0.8840304182509505,0.7673267326732673,0.5528327452730741,0.6193442013309421
0.1,200,0.01,0.01,64,0.4,0.7239024390243902,0.6763425253991292,0.8859315589353612,0.7670781893004115,0.552815291378076,0.619127182249207
0.1,200,0.01,0.1,16,0.45,0.7102439024390244,0.6706408345752608,0.8555133079847909,0.7518796992481203,0.5897574642533574,0.5942516310392624
0.1,200,0.01,0.1,32,0.4,0.6848780487804879,0.6279949558638083,0.9467680608365019,0.755117513267627,0.589883691571098,0.5963697167994924
0.1,200,0.01,0.1,64,0.4,0.6829268292682927,0.6260978670012547,0.9486692015209125,0.7543461829176115,0.5899317626040924,0.5957726166550822
0.1,200,0.1,0.0,16,0.5,0.704390243902439,0.7001795332136446,0.7414448669201521,0.7202216066481995,0.6481267095560487,0.5532042774921191
0.1,200,0.1,0.0,32,0.5,0.6897560975609756,0.6604938271604939,0.8136882129277566,0.7291311754684838,0.6497588243122172,0.5555472474702599
0.1,200,0.1,0.0,64,0.5,0.704390243902439,0.6784,0.8060836501901141,0.736750651607298,0.6494746047678337,0.5621902991452392
0.1,200,0.1,0.001,16,0.5,0.6956097560975609,0.6651234567901234,0.8193916349809885,0.7342419080068143,0.649518609144528,0.5595710579270339
0.1,200,0.1,0.001,32,0.5,0.6897560975609756,0.6614906832298136,0.8098859315589354,0.7282051282051282,0.6507892906095606,0.5545731025087166
0.1,200,0.1,0.001,64,0.5,0.688780487804878,0.6640253565768621,0.7965779467680608,0.7242869490060502,0.650775953257248,0.5519627636293208
0.1,200,0.1,0.01,16,0.5,0.6751219512195122,0.6464339908952959,0.8098859315589354,0.7189873417721518,0.6531159503036373,0.5462230303817293
0.1,200,0.1,0.01,32,0.5,0.7063414634146341,0.6788553259141494,0.811787072243346,0.7393939393939394,0.6523366545992754,0.563058116234894
0.1,200,0.1,0.01,64,0.5,0.6946341463414634,0.6646058732612056,0.8174904942965779,0.7331628303495311,0.6530026495582746,0.557509657284061
0.1,200,0.1,0.1,16,0.5,0.6770731707317074,0.6506955177743431,0.8003802281368821,0.7178175618073316,0.6674777900131872,0.5404697794481024
0.1,200,0.1,0.1,32,0.5,0.6839024390243903,0.6434659090909091,0.8612167300380228,0.7365853658536585,0.6666204355251716,0.5541748995191069
0.1,200,0.1,0.1,64,0.5,0.6790243902439025,0.6413199426111909,0.8498098859315589,0.7309893704006541,0.6673121804323324,0.5496544791900891
0.1,500,0.0,0.0,16,0.4,0.7248780487804878,0.6865443425076453,0.8536121673003803,0.7610169491525424,0.5446162621633472,0.6179078430491587
0.1,500,0.0,0.0,32,0.4,0.7239024390243902,0.6854961832061068,0.8536121673003803,0.7603725656223539,0.544004285545693,0.6176114977507468
0.1,500,0.0,0.0,64,0.4,0.72,0.6835637480798771,0.8460076045627376,0.756159728122345,0.5442002685623892,0.614375065154622
0.1,500,0.0,0.001,16,0.4,0.7258536585365853,0.6887519260400616,0.8498098859315589,0.7608510638297873,0.5443889378760169,0.6179658775885459
0.1,500,0.0,0.001,32,0.4,0.7209756097560975,0.6840490797546013,0.8479087452471483,0.7572156196943973,0.5443809337759596,0.6151024557467364
0.1,500,0.0,0.001,64,0.4,0.7229268292682927,0.6855828220858896,0.8498098859315589,0.7589134125636672,0.5443525724691781,0.6164217356389641
0.1,500,0.0,0.01,16,0.4,0.7170731707317073,0.6771771771771772,0.8574144486692015,0.7567114093959731,0.5477455253355382,0.6132289924268898
0.1,500,0.0,0.01,32,0.4,0.7170731707317073,0.6771771771771772,0.8574144486692015,0.7567114093959731,0.5472597442398561,0.6134042009213143
0.1,500,0.0,0.01,64,0.4,0.7170731707317073,0.6782477341389728,0.8536121673003803,0.7558922558922558,0.5473031279885977,0.6128275343526298
0.1,500,0.0,0.1,16,0.4,0.6878048780487804,0.6327319587628866,0.9334600760456274,0.7542242703533026,0.5820886570437219,0.5983480977363906
0.1,500,0.0,0.1,32,0.4,0.6907317073170731,0.636245110821382,0.9277566539923955,0.7548337200309359,0.5822133288027488,0.5987416358176353
0.1,500,0.0,0.1,64,0.4,0.6926829268292682,0.6371911573472041,0.9315589353612167,0.7567567567567568,0.5827381160669488,0.6000853524405118
0.1,500,0.001,0.0,16,0.4,0.72,0.6835637480798771,0.8460076045627376,0.756159728122345,0.5440814801155028,0.6144179090304315
0.1,500,0.001,0.0,32,0.4,0.7219512195121951,0.6845329249617151,0.8498098859315589,0.7582697201017812,0.5443821397742407,0.6158938274841466
0.1,500,0.001,0.0,64,0.4,0.7219512195121951,0.6845329249617151,0.8498098859315589,0.7582697201017812,0.5442454704896408,0.6159431205089301
0.1,500,0.001,0.001,16,0.4,0.7248780487804878,0.6871165644171779,0.8517110266159695,0.7606112054329371,0.544540042355509,0.6176631708831988
0.1,500,0.001,0.001,32,0.4,0.7229268292682927,0.6850152905198776,0.8517110266159695,0.7593220338983051,0.5444325002906436,0.6166667278941684
0.1,500,0.001,0.001,64,0.4,0.7239024390243902,0.6854961832061068,0.8536121673003803,0.7603725656223539,0.5444531975527458,0.6174495869691541
0.1,500,0.001,0.01,16,0.4,0.72,0.680786686838124,0.8555133079847909,0.7582139848357203,0.5478724171749739,0.6144346249497273
0.1,500,0.001,0.01,32,0.4,0.7190243902439024,0.6781437125748503,0.8612167300380228,0.7587939698492462,0.547913753721808,0.6147452891872431
0.1,500,0.001,0.01,64,0.4,0.7190243902439024,0.6792168674698795,0.8574144486692015,0.7579831932773109,0.5476543130722433,0.614280457252575
0.1,500,0.001,0.1,16,0.4,0.6956097560975609,0.6407894736842106,0.9258555133079848,0.7573872472783826,0.5829571379043245,0.6004671539909215
0.1,500,0.001,0.1,32,0.4,0.6878048780487804,0.633419689119171,0.9296577946768061,0.7534668721109399,0.5835669146081435,0.5971927833273967
0.1,500,0.001,0.1,64,0.4,0.6897560975609756,0.6347150259067358,0.9315589353612167,0.7550077041602465,0.5833444005417581,0.5984951677117527
0.1,500,0.01,0.0,16,0.4,0.7239024390243902,0.6816143497757847,0.8669201520912547,0.7631799163179916,0.5473718661145937,0.6183185685105861
0.1,500,0.01,0.0,32,0.4,0.728780487804878,0.6850746268656717,0.8726235741444867,0.7675585284280937,0.5475712661094906,0.6216205792351992
0.1,500,0.01,0.0,64,0.4,0.7258536585365853,0.6820208023774146,0.8726235741444867,0.7656380316930775,0.5476507650159143,0.6200619925940365
0.1,500,0.01,0.001,16,0.4,0.7258536585365853,0.6831091180866966,0.8688212927756654,0.7648535564853557,0.5481998311184392,0.619315160992831
0.1,500,0.01,0.001,32,0.4,0.7268292682926829,0.6830357142857143,0.8726235741444867,0.7662771285475793,0.5482816574206578,0.6203435443168219
0.1,500,0.01,0.001,64,0.4,0.7278048780487805,0.684053651266766,0.8726235741444867,0.7669172932330827,0.5481717815607228,0.6208931436873832
0.1,500,0.01,0.01,16,0.4,0.7248780487804878,0.6773255813953488,0.8859315589353612,0.7677100494233937,0.553336896611853,0.6194399706215932
0.1,500,0.01,0.01,32,0.4,0.7248780487804878,0.6763005780346821,0.8897338403041825,0.7684729064039408,0.5527365036016382,0.6202125724045252
0.1,500,0.01,0.01,64,0.4,0.7248780487804878,0.6773255813953488,0.8859315589353612,0.7677100494233937,0.5528751267633237,0.6196065188892195
0.1,500,0.01,0.1,16,0.4,0.686829268292683,0.6302414231257941,0.9429657794676806,0.7555217060167555,0.5888286768423399,0.5970229152899889
0.1,500,0.01,0.1,32,0.4,0.6819512195121952,0.625,0.9505703422053232,0.7541478129713424,0.5893447927572205,0.5958539850293194
0.1,500,0.01,0.1,64,0.4,0.6839024390243903,0.6265664160401002,0.9505703422053232,0.7552870090634441,0.5898504589087468,0.5965623696749061
0.1,500,0.1,0.0,16,0.5,0.6858536585365854,0.6531531531531531,0.8269961977186312,0.7298657718120806,0.6478388117389269,0.5563660917741461
0.1,500,0.1,0.0,32,0.5,0.7034146341463414,0.6750788643533123,0.8136882129277566,0.7379310344827587,0.6495309985961948,0.5627951709078702
0.1,500,0.1,0.0,64,0.5,0.6897560975609756,0.6630094043887147,0.8041825095057035,0.7268041237113402,0.6503284747193128,0.5538372865089708
0.1,500,0.1,0.001,16,0.5,0.6946341463414634,0.6693163751987281,0.8003802281368821,0.729004329004329,0.6507291466050338,0.5556655852703323
0.1,500,0.1,0.001,32,0.5,0.6858536585365854,0.6608832807570978,0.7965779467680608,0.7224137931034482,0.6501073505437448,0.5506681825542477
0.1,500,0.1,0.001,64,0.5,0.7004878048780487,0.6735340729001584,0.8079847908745247,0.7346585998271391,0.6496659750698847,0.5603248837827985
0.1,500,0.1,0.01,16,0.5,0.7024390243902439,0.6751188589540412,0.8098859315589354,0.7363872082973206,0.6508202960300998,0.5612355138593872
0.1,500,0.1,0.01,32,0.5,0.6878048780487804,0.6574923547400612,0.8174904942965779,0.7288135593220338,0.6524672614844234,0.5541683460088294
0.1,500,0.1,0.01,64,0.5,0.6936585365853658,0.6661442006269592,0.8079847908745247,0.7302405498281787,0.6522033872349329,0.5558028285977147
0.1,500,0.1,0.1,16,0.5,0.6439024390243903,0.6113416320885201,0.8403041825095057,0.7077662129703763,0.6680915475481526,0.5308777822634942
0.1,500,0.1,0.1,32,0.5,0.6829268292682927,0.6462882096069869,0.844106463878327,0.7320692497938994,0.6656844805180223,0.5512350236318411
0.1,500,0.1,0.1,64,0.5,0.6663414634146342,0.6295774647887324,0.8498098859315589,0.7233009708737864,0.666123030237364,0.5439103399917785
0.1,1000,0.0,0.0,16,0.4,0.7229268292682927,0.6844512195121951,0.8536121673003803,0.7597292724196277,0.5439478312761145,0.6171157018215577
0.1,1000,0.0,0.0,32,0.4,0.72,0.6835637480798771,0.8460076045627376,0.756159728122345,0.5442068180094132,0.6143727029409365
